,artistName,trackName,audioType,msPlayed,inLibrary
3501,The Lowe Post,Marks & Givony,Podcast,3824274,False
3502,The Lowe Post,Mega Hoops Playoff Podcast,Podcast,1595048,False
3503,The Lowe Post,Nick Nurse,Podcast,2654706,False
3504,The Lowe Post,"Pascal Siakam, Toronto Raptors ",Podcast,33707,False
3505,The Lowe Post,Ramona Shelburne,Podcast,2579424,False
3506,The Lowe Post,Richard Jefferson,Podcast,5447857,False
3507,The Lowe Post,Rick Carlisle,Podcast,1883028,False
3508,The Lowe Post,Ryen Russillo,Podcast,4304234,False
3509,The Lowe Post,Sam Anderson,Podcast,22343,False
3510,The Lowe Post,The Good Place,Podcast,4150290,False
3511,The Lowe Post,Tim Bontemps,Podcast,3857646,False
3512,The Lowe Post,Tim MacMahon,Podcast,1482119,False
3513,The Lowe Post,Woj & Lowe,Podcast,1397809,False
3514,The Lowe Post,Woj & Lowe ,Podcast,1683257,False
3515,The Lowe Post,Woj & Lowe Trade Deadline Special,Podcast,1388123,False
3516,The Lowe Post,Zach Lowe & Lakers drama,Podcast,3759539,False
3517,The Main Squeeze,"Redbone (Blue Nile - New Orleans, 5.03.17) [Live]",Music,15824,False
3518,The Marías,Clueless,Music,232524,False
3519,The Motherhood,Soul Town,Music,128338,True
3520,The O'My's,Idea,Music,4051,False
3521,The Orwells,The Righteous One,Music,2260,False
3522,The Palms,All4you,Music,50375,False
3523,The Palms,Beach Daze,Music,1140,True
3524,The Palms,Don't Waste My Time,Music,328584,True
3525,The Palms,Ghost-Land,Music,27989,True
3526,The Palms,Levitate,Music,2081082,True
3527,The Palms,Mulholland Dr.,Music,317279,True
3528,The Physics,On Deck,Music,977960,False
3529,The Polarity,Son of a Beach,Music,996941,False
3530,The Police,Roxanne,Music,43305,False
3531,The Postal Service,Such Great Heights - Remastered,Music,292956,False
3532,The Record Company,Life To Fix,Music,351421,False
3533,The Revivalists,All My Friends,Music,1192631,True
3534,The Revivalists,Celebration,Music,143273,True
3535,The Revivalists,Change,Music,4264454,True
3536,The Revivalists,Future,Music,576664,True
3537,The Revivalists,Gold To Glass,Music,268627,True
3538,The Revivalists,Got Love,Music,4040,False
3539,The Revivalists,Hate To Love You,Music,4876,False
3540,The Revivalists,Next To You,Music,397718,True
3541,The Revivalists,Oh No,Music,1143196,True
3542,The Revivalists,Otherside Of Paradise,Music,7963,True
3543,The Revivalists,Shoot You Down,Music,4960,False
3544,The Revivalists,Some People Say,Music,1819747,True
3545,The Revivalists,When I'm With You,Music,33660,False
3546,The Revivalists,Wish I Knew You,Music,3358938,True
3547,The Revivalists,You And I,Music,357483,True
3548,The Revivalists,You Said It All,Music,1578,False
3549,The Rewatchables,"‘The Town’ With Bill Simmons, Ryen Russillo, and Chris Ryan",Music,6688618,False
3550,The Ringer NBA Show,(Not) Jockeying for Playoff Matchups | The Mismatch,Podcast,3723214,False
3551,The Ringer NBA Show,2019 NBA Award SZN Is Here | Group Chat,Podcast,4013034,False
3552,The Ringer NBA Show,"2019-20 NBA Season Preview: Three Bold Predictions, Title Picks, MVP, and More | The Mismatch",Podcast,970076,False
3553,The Ringer NBA Show,A Ringer NBA Investigation: Who’s to Blame for the Lakers Tailspin? | Group Chat (Ep. 386),Podcast,3608060,False
3554,The Ringer NBA Show,A Thanksgiving NBA Mailbag! | Group Chat,Podcast,3618898,False
3555,The Ringer NBA Show,A Year Later: Did the Clippers Win the Blake Griffin Trade? | Heat Check (Ep. 368),Podcast,4341760,False
3556,The Ringer NBA Show,Adam Silver’s Latest on Morey and China. Plus: The Five Things That Have Stood Out Most in the Preseason Thus Far. | The Mismatch,Podcast,2190285,False
3557,The Ringer NBA Show,"Are We In or Out on LeBron, Davis, Zion, Durant, Kyrie, and More? | Heat Check (Ep. 392)",Podcast,3333759,False
3558,The Ringer NBA Show,Are We Sure the Lakers Will Make the Playoffs? | The Mismatch (Ep. 393),Podcast,3745042,False
3559,The Ringer NBA Show,Can Kevin Durant Be the Face of Basketball in Brooklyn? Plus: The Present and Future of Team USA. | Group Chat,Podcast,741085,False
3560,The Ringer NBA Show,"Carmelo Anthony to the Blazers, Kristaps Porzingis Returns to the Garden, and Andrew Wiggins ... Superstar? | The Mismatch",Podcast,772423,False
3561,The Ringer NBA Show,Concern-Trolling Playoff Teams and Just Concerns for the Sixers | Heat Check,Podcast,1892603,False
3562,The Ringer NBA Show,"Daryl Morey, China, and the NBA | Heat Check",Podcast,1977746,False
3563,The Ringer NBA Show,DeMarcus Cousins Tore His ACL. Is This the End of Boogie As We Know Him? | Group Chat,Podcast,20740,False
3564,The Ringer NBA Show,Debating Ben Simmons and Russell Westbrook for All of Eternity | Group Chat (Ep. 362),Podcast,3264143,False
3565,The Ringer NBA Show,"Dennis Smith Jr.‘s Unraveling Drama in Dallas, Plus All-Star Ballots | The Corner 3 (Ep. 371)",Podcast,813092,False
3566,The Ringer NBA Show,Does Steph Curry’s Broken Hand Equal Tank for the Warriors? | The Mismatch,Podcast,1598663,False
3567,The Ringer NBA Show,"Draymond Gets Paid, Zion’s Big Draw, and the 2010s All-Decade Teams | The Mismatch",Podcast,875344,False
3568,The Ringer NBA Show,Early 2019 NBA Draft Thoughts | The Corner 3,Podcast,2072220,False
3569,The Ringer NBA Show,"Early Returns on the Eastern Conference Arms Race, Plus Pelicans Talk With Arcade Fire’s Win Butler | The Corner 3 (Ep. 387)",Podcast,2454733,False
3570,The Ringer NBA Show,"Elite, but Overlooked: The Pacers and the Nuggets | The Mismatch (Ep. 361)",Podcast,2832717,False
3571,The Ringer NBA Show,First-Round Matchups We’d Like to See | The Mismatch,Podcast,2003022,False
3572,The Ringer NBA Show,Giannis Antetokounmpo’s MVP Moment | The Corner 3,Podcast,2081824,False
3573,The Ringer NBA Show,"Giannis, Harden, and Luka Have Broken PER. Plus: Are the Raptors the 1993-94 Bulls? | The Mismatch",Podcast,436860,False
3574,The Ringer NBA Show,Goodbye Thibs and Hello Hoiberg (?!) | Heat Check (Ep. 364),Podcast,1658843,False
3575,The Ringer NBA Show,Half-Season Superlatives and Kings Nation | Group Chat (Ep. 366),Podcast,3769719,False
3576,The Ringer NBA Show,How Many 3s Will Trae Young Be Shooting in 2029? | The Corner 3,Podcast,627623,False
3577,The Ringer NBA Show,How Should Teams Build Around Their Young Stars Before It’s Too Late? | The Mismatch (Ep. 365),Podcast,3090561,False
3578,The Ringer NBA Show,Is This Your King? The Clippers Win the Battle for L.A. | The Mismatch,Podcast,3260555,False
3579,The Ringer NBA Show,Ja Morant Mania and the NCAA Tournament Through an NBA Draft Lens | The Corner 3,Podcast,508735,False
3580,The Ringer NBA Show,James Harden Is a Cheat Code | The Corner 3 (Ep. 363),Podcast,1198954,False
3581,The Ringer NBA Show,James Harden Thinks the Media Settles on MVP Narratives Too Soon. Is He Right? | Group Chat,Podcast,440900,False
3582,The Ringer NBA Show,"Kawhi Is a Fun Guy, Zion Chooses Jordan, Fixing Free Agency, and the Best Young Cores | Group Chat",Podcast,1238088,False
3583,The Ringer NBA Show,"Kevin Love's Extension, the Carmelo Trade 2.0, and the Lakers’ Meme Team | The Ringer NBA Show (Ep. 304)",Podcast,2229,False
3584,The Ringer NBA Show,Kristaps Porzingis Is Out in New York. Does This Mean Two (or Three?) Superstars Might Be In? | The Corner 3 (Ep. 379),Podcast,3187018,False
3585,The Ringer NBA Show,LeBron Passes Jordan and Lakers Fans Are ... Apathetic? | Group Chat,Podcast,3475451,False
3586,The Ringer NBA Show,MVPaul George? Plus: the Rising East | The Mismatch (Ep. 385),Podcast,3071349,False
3587,The Ringer NBA Show,Magic Johnson Stepped Down and the Lakers Are (Further) Off the Rails | The Ringer NBA Show,Podcast,2487556,False
3588,The Ringer NBA Show,"Media Day Highlights: The Houston Experiment, the Knicks’ Expectations, and the Pelicans’ Playoffs Excitement | The Mismatch",Podcast,1798279,False
3589,The Ringer NBA Show,"Midsummer Mailbag: Luka Doncic vs. Ben Simmons, Harden’s All-Time SG Rank, and 2019 Breakout Candidates | Group Chat",Podcast,1037363,False
3590,The Ringer NBA Show,NBA Guilty Pleasures | Heat Check (Ep. 358),Podcast,692359,False
3591,The Ringer NBA Show,NBA Trade Deadline: Eastern Conference Power Shifts and Favorite Trades | The Ringer NBA Show (Ep. 383),Podcast,2852474,False
3592,The Ringer NBA Show,New Year's Resolutions for All 30 Teams | The Corner 3 (Ep. 360),Podcast,3534030,False
3593,The Ringer NBA Show,Nikola Jokic and Serbia Get Bounced From the World Cup. Plus: Western Conference Big 3 Picks. | The Mismatch,Podcast,374475,False
3594,The Ringer NBA Show,No One Wants to Play for Team USA. Plus: Rookie Survey Takeaways | The Mismatch,Podcast,505066,False
3595,The Ringer NBA Show,Our NBA Potluck Dinner | Group Chat,Podcast,3429974,False
3596,The Ringer NBA Show,Our Top 25 Players Right Now and the Ongoing Anthony Davis Headache | Heat Check (Ep. 388),Podcast,3175335,False
3597,The Ringer NBA Show,Playing Trade-Deadline Doctor and Going Deep on the Pelicans | Group Chat (Ep. 370),Podcast,1666557,False
3598,The Ringer NBA Show,Predicting the NBA Headlines for the Coming Weeks | The Corner 3 (Ep. 367),Podcast,2614496,False
3599,The Ringer NBA Show,Russell Westbrook for Chris Paul Emergency Podcast | The Ringer NBA Show,Podcast,136640,False
3600,The Ringer NBA Show,Should We Care Whether Kyrie Irving Is Happy? | Group Chat (Ep. 390),Podcast,2842902,False
3601,The Ringer NBA Show,Sixteen(-ish) NBA Prospects in the Sweet 16 | The Corner 3,Podcast,578258,False
3602,The Ringer NBA Show,Stories From NBA All-Star Weekend | The Mismatch (Ep. 389),Podcast,3489033,False
3603,The Ringer NBA Show,Ten Questions Leading Into the Playoffs | The Mismatch,Podcast,1617734,False
3604,The Ringer NBA Show,The Clippers Expose the Lakers’ Flaws in Round 1 of the Battle for L.A. Plus: Must-Watch Games. | Group Chat,Podcast,3925,False
3605,The Ringer NBA Show,The Degenerate’s Guide to the NBA Playoff Race | Heat Check,Podcast,3281651,False
3606,The Ringer NBA Show,The Hottest Team in the NBA Right Now Is … the Spurs?! | The Mismatch,Podcast,2406987,False
3607,The Ringer NBA Show,The Infallible Warriors Might Not Be So Infallible | Heat Check,Podcast,3188845,False
3608,The Ringer NBA Show,The Lakers Refuse to Let LeBron’s Injury Scare Spoil Their Christmas | The Mismatch (Ep. 359),Podcast,3286121,False
3609,The Ringer NBA Show,The NBA All-Drama All-Stars and the Western Conference Shuffle | Heat Check (Ep. 372),Podcast,1725440,False
3610,The Ringer NBA Show,The NBA All-Entertainment Team and the Über-competitive Coach of the Year Race | Heat Check,Podcast,3253743,False
3611,The Ringer NBA Show,The NBA Playoff Brackets Are Set | Group Chat,Podcast,1920994,False
3612,The Ringer NBA Show,The NBA’s Radical Proposed Schedule Shakeups. Plus: Is Giannis as Big a Star as He Deserves to Be? | The Mismatch,Podcast,1169298,False
3613,The Ringer NBA Show,The NBA’s Replay Review System Is Flawed. So Do the Rockets Have a Point? | The Mismatch,Podcast,949685,False
3614,The Ringer NBA Show,The Nuggets' Comeback Might’ve Saved Their Season | The Corner 3,Podcast,521642,False
3615,The Ringer NBA Show,The Only Playoff Race Left: The Eastern Conference | Heat Check,Podcast,3415642,False
3616,The Ringer NBA Show,The Playoff Musical Chairs in the Western Conference | The Corner 3 (Ep. 391),Podcast,3597866,False
3617,The Ringer NBA Show,The Playoff Watchability Rankings | Group Chat,Podcast,835633,False
3618,The Ringer NBA Show,The Race for the Playoffs and the Race for the Lottery | The Mismatch,Podcast,3149847,False
3619,The Ringer NBA Show,"The Rolling Raptors and All-Star Reserves, Plus: A Special Interview With Nikola Jokic | The Corner 3 (Ep. 375)",Podcast,1190463,False
3620,The Ringer NBA Show,"The Sixers Are All In (We Think?), With Bill Simmons | The Ringer NBA Show (Ep. 382)",Podcast,2783399,False
3621,The Ringer NBA Show,"The Trevor Ariza Trade That Wasn’t, Then Was | Heat Check (Ep. 355)",Podcast,629234,False
3622,The Ringer NBA Show,"The Wacky Wizards, the LeBron-AD Duo, and Coach Tim Duncan | The Mismatch",Podcast,1210196,False
3623,The Ringer NBA Show,The Warriors Blew a 31-Point Lead | The Mismatch,Podcast,557,False
3624,The Ringer NBA Show,To Russ or Not to Russ: Which Teams Should Be in on Westbrook? | Group Chat,Podcast,1465062,False
3625,The Ringer NBA Show,"Uh-oh, the Warriors Look Invincible Again | The Mismatch (Ep. 373)",Podcast,2937721,False
3626,The Ringer NBA Show,Upset SZN: Game 1 Shockers and Not-So-Shockers | Heat Check,Podcast,1795489,False
3627,The Ringer NBA Show,We Unironically Care About the Eastern Conference Playoff Race | The Corner 3,Podcast,3741740,False
3628,The Ringer NBA Show,Where Do the Pacers Turn Without Victor Oladipo? | Group Chat (Ep. 374),Podcast,46976,False
3629,The Ringer NBA Show,Where Will Anthony Davis End Up? | The Mismatch (Ep. 377),Podcast,1504512,False
3630,The Ringer NBA Show,Which Rebuilding NBA Franchise Would You Want Most? | The Corner 3 (Ep. 357),Podcast,2315021,False
3631,The Ringer NBA Show,Which Team Is Headed for a First-Round Upset? | Group Chat,Podcast,3804147,False
3632,The Ringer NBA Show,Who Is to Blame for the Lakers’ Letdown? | Heat Check,Podcast,2745145,False
3633,The Ringer NBA Show,Whose Future Timeline Is the Darkest? | Group Chat,Podcast,3281654,False
3634,The Ringer NBA Show,"Zion’s Injury, Buddy Gets Paid, and Way-Too-Early Playoffs Predictions | Heat Check",Podcast,808663,False
3635,The Ringer NBA Show,’Tis the (NBA Trade) Season | The Mismatch (Ep. 356),Podcast,2991712,False
3636,The Ringer NFL Show,The Giants Traded OBJ?! And More Transaction Reactions | The Ringer NFL Show,Music,683374,False
3637,The Rolling Stones,Gimme Shelter,Music,617535,False
3638,The Roots,Atonement,Music,141195,True
3639,The Roots,Baby,Music,1033874,True
3640,The Roots,Bread And Butter,Music,2920230,True
3641,The Roots,Clock With No Hands,Music,198433,True
3642,The Roots,Dear God 2.0,Music,11785,True
3643,The Roots,Doin' It Again,Music,11150,True
3644,The Roots,Don't Feel Right,Music,1744520,True
3645,The Roots,False Media,Music,443266,True
3646,The Roots,Game Theory,Music,3291671,True
3647,The Roots,I Remember,Music,2056522,True
3648,The Roots,In The Music,Music,310106,True
3649,The Roots,Kool On,Music,14516,True
3650,The Roots,Livin' In A New World,Music,21744,True
3651,The Roots,Long Time,Music,1444856,True
3652,The Roots,Now Or Never,Music,284303,True
3653,The Roots,One Time,Music,3221,True
3654,The Roots,Radio Daze,Music,9467,True
3655,The Roots,Right On,Music,211181,True
3656,The Roots,Sleep,Music,1669634,True
3657,The Roots,Star/Pointro,Music,183786,False
3658,The Roots,Take It There,Music,121409,True
3659,The Roots,The Day,Music,16277,True
3660,The Roots,The Fire,Music,778319,True
3661,The Roots,The OtherSide,Music,215096,True
3662,The Roots,The Seed (2.0),Music,671906,True
3663,The Roots,The Unraveling,Music,14520,False
3664,The Roots,Tip The Scale,Music,313420,True
3665,The Roots,Tomorrow,Music,864186,True
3666,The Roots,Understand,Music,340106,True
3667,The Roots,Walk Alone,Music,34434,True
3668,The Roots,When The People Cheer,Music,852590,True
3669,The Russillo Show,Buster Olney,Music,1414976,False
3670,The Russillo Show,Chris Mortensen,Music,3044171,False
3671,The Russillo Show,Damien Woody,Music,3730533,False
3672,The Russillo Show,David Pollack,Music,1746446,False
3673,The Russillo Show,Drake?!,Music,1749802,False
3674,The Russillo Show,Hour 3,Music,981,False
3675,The Russillo Show,Jazz GM Justin Zanik,Music,10650,False
3676,The Russillo Show,Line Movers,Music,2349761,False
3677,The Russillo Show,"Live Podcast from Manhattan Beach, CA",Music,4240426,False
3678,The Russillo Show,Lottery Fallout,Music,3482939,False
3679,The Russillo Show,NBA Draft Recap,Music,3299372,False
3680,The Russillo Show,NBA Free Agency Recap,Music,3348565,False
3681,The Russillo Show,NFL QB Tiers,Music,2050663,False
3682,The Russillo Show,Raptors win plus Woj,Music,1444387,False
3683,The Russillo Show,Rockets Hate & McShay,Music,2181224,False
3684,The Russillo Show,Stanford Steve,Music,4028662,False
3685,The Russillo Show,Stop questioning Steph,Music,1986075,False
3686,The Russillo Show,The Finale,Music,3502439,False
3687,The Ryen Russillo Podcast,A Casual NBA Preview With Bill Simmons | The Ryen Russillo Podcast,Podcast,3218373,False
3688,The Ryen Russillo Podcast,"Albert Breer on Antonio Brown, Elliott's Contract, and Browns Hype | The Ryen Russillo Podcast",Podcast,2887603,False
3689,The Ryen Russillo Podcast,Andy Benoit | The Ryen Russillo Podcast,Podcast,2792555,False
3690,The Ryen Russillo Podcast,Baker and Jamal vs. Everybody Plus QB Talk With Trent Dilfer | The Ryen Russillo Podcast,Podcast,836180,False
3691,The Ryen Russillo Podcast,Bill Simmons on the NFL Hall of Fame and Player Empowerment | The Ryen Russillo Podcast,Podcast,4432438,False
3692,The Ryen Russillo Podcast,"Bill Simmons on the Polarizing Rockets. Plus, CFB With Bruce Feldman. | The Ryen Russillo Podcast",Podcast,3221718,False
3693,The Ryen Russillo Podcast,CFB Check-in and the Fair Pay to Play Act With Danny Kanell | The Ryen Russillo Podcast,Podcast,3086602,False
3694,The Ryen Russillo Podcast,CFB Preview and Andrew Luck's Farewell With Kevin Clark | Dual Threat With Ryen Russillo,Podcast,705961,False
3695,The Ryen Russillo Podcast,CFB Week 1 Recap With Bruce Feldman | The Ryen Russillo Podcast,Podcast,2694128,False
3696,The Ryen Russillo Podcast,"CFB: What Matters and What Doesn't, Plus NBA Talk With Steve Ceruti | The Ryen Russillo Podcast",Podcast,851628,False
3697,The Ryen Russillo Podcast,"China vs. the NBA, Plus Poker Scandals With Joey Ingram | The Ryen Russillo Podcast",Podcast,787395,False
3698,The Ryen Russillo Podcast,"Instant Replay and Booger McFarland on 'MNF,' Leadership, and Football Stories | The Ryen Russillo Podcast",Podcast,1055615,False
3699,The Ryen Russillo Podcast,Introducing 'Dual Threat with Ryen Russillo',Podcast,3796,False
3700,The Ryen Russillo Podcast,NBA Check-in With Royce Young | The Ryen Russillo Podcast,Podcast,876621,False
3701,The Ryen Russillo Podcast,NBA Over/Unders: The East! With Bill Simmons and Joe House | The Ryen Russillo Podcast,Podcast,5667655,False
3702,The Ryen Russillo Podcast,QB Overreactions and Todd McShay on CFB | The Ryen Russillo Podcast,Podcast,3568443,False
3703,The Ryen Russillo Podcast,"Rob Mullens on CFP Selection, NFL With Kevin Clark, Plus Tales From the Couch: NBA | The Ryen Russillo Podcast ",Podcast,1780564,False
3704,The Ryen Russillo Podcast,Scott Van Pelt! | The Ryen Russillo Podcast,Podcast,3904938,False
3705,The Ryen Russillo Podcast,"Tales From the Couch, Plus Jared Dudley | The Ryen Russillo Podcast",Podcast,3375975,False
3706,The Ryen Russillo Podcast,Tanking and Andy Staples on CFB | The Ryen Russillo Podcast,Podcast,3508428,False
3707,The Ryen Russillo Podcast,"The Dak Prescott Contract, Plus Trent Dilfer | The Ryen Russillo Podcast",Podcast,2777573,False
3708,The Ryen Russillo Podcast,"The Myles Garrett Thing, Plus Daniel Jeremiah on CFB and 2020 NFL Draft | The Ryen Russillo Podcast",Podcast,1877022,False
3709,The Ryen Russillo Podcast,Week 1 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,5394022,False
3710,The Ryen Russillo Podcast,Week 10 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,4099308,False
3711,The Ryen Russillo Podcast,Week 12 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,3722483,False
3712,The Ryen Russillo Podcast,Week 13 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,5315390,False
3713,The Ryen Russillo Podcast,Week 2 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,4848968,False
3714,The Ryen Russillo Podcast,Week 3 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,5650227,False
3715,The Ryen Russillo Podcast,Week 4 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,4147434,False
3716,The Ryen Russillo Podcast,Week 5 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,4459655,False
3717,The Ryen Russillo Podcast,Week 6 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,4776511,False
3718,The Ryen Russillo Podcast,Week 7 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,4992731,False
3719,The Ryen Russillo Podcast,Week 9 Recap With Chris Long | The Ryen Russillo Podcast,Podcast,5001864,False
3720,The Ryen Russillo Podcast,"Weird Wednesday: NFL Strength of Schedule, Plus Reality TV With Christo Doyle | The Ryen Russillo Podcast",Podcast,1299876,False
3721,The Ryen Russillo Podcast,"Weird Wednesdays: Seven Minutes, Plus Talking Politics With Chris Cillizza | The Ryen Russillo Podcast",Podcast,658889,False
3722,The Ryen Russillo Podcast,"Weird Wednesdays: UFC With Jon Anik, Plus 76ers and 'Succession' With Chris Ryan | The Ryen Russillo Podcast",Podcast,1218825,False
3723,The Score,Higher,Music,6757,False
3724,The Shins,New Slang,Music,1004203,False
3725,The Shins,The Past And Pending,Music,6281,False
3726,The Spirit of the Beehive,fell asleep with a vision,Music,57482,False
3727,The Strokes,"Call It Fate, Call It Karma",Music,708751,False
3728,The Strokes,Last Nite,Music,18451,False
3729,The Strokes,Reptilia,Music,2922,False
3730,The Strokes,Someday,Music,43898,False
3731,The Suffers,Make Some Room,Music,18366,False
3732,The Technicolors,Impostor!,Music,8661,False
3733,The Technicolors,Motives,Music,7000,False
3734,The Technicolors,Space Cadet,Music,290579,False
3735,The Technicolors,Wicked Game,Music,567274,True
3736,The Unauthorized Bash Brothers Experience,Bikini Babe Workout,Music,464966,True
3737,The Unauthorized Bash Brothers Experience,Daddy,Music,8253371,True
3738,The Unauthorized Bash Brothers Experience,Feed The Beast,Music,294794,True
3739,The Unauthorized Bash Brothers Experience,Focus on the Game,Music,2187812,True
3740,The Unauthorized Bash Brothers Experience,Focused AF,Music,4512103,True
3741,The Unauthorized Bash Brothers Experience,IHOP,Music,400052,True
3742,The Unauthorized Bash Brothers Experience,IHOP Parking Lot (feat. Haim & Maya Rudolph),Music,452831,True
3743,The Unauthorized Bash Brothers Experience,Jose & Mark,Music,5511261,True
3744,The Unauthorized Bash Brothers Experience,Let’s Bash,Music,1768455,True
3745,The Unauthorized Bash Brothers Experience,Oakland Nights (feat. Sia),Music,2761574,True
3746,The Unauthorized Bash Brothers Experience,Uniform On,Music,8480431,True
3747,The Verve,Bitter Sweet Symphony,Music,369426,True
3748,The Verve,Lucky Man,Music,9769,True
3749,The Verve,Sonnet,Music,110849,True
3750,The Verve,Space And Time,Music,94609,False
3751,The Verve,The Drugs Don't Work,Music,17834,False
3752,The Verve,The Rolling People,Music,280437,False
3753,The Weeknd,Blinding Lights,Music,91104,False
3754,The Weeknd,Heartless,Music,1417353,False
3755,The Weeknd,Sidewalks,Music,231360,False
3756,The Weeknd,Starboy,Music,5866,False
3757,The Weeknd,Tell Your Friends,Music,1016599,False
3758,The Woj Pod,Blazers Guard CJ McCollum,Podcast,836220,False
3759,The Woj Pod,Bobby Marks on free agency,Podcast,4565,False
3760,The Woj Pod,Bobby Marks on the Trade Deadline,Podcast,490082,False
3761,The Woj Pod,Cavaliers coach John Beilein,Podcast,451572,False
3762,The Woj Pod,Denver GM Arturas Karnisovas,Podcast,46138,False
3763,The Woj Pod,Doc Rivers and Erik Spoelstra,Podcast,951935,False
3764,The Woj Pod,Draymond Green and Bob Myers,Podcast,22506,False
3765,The Woj Pod,ESPN's Brian Windhorst,Podcast,2413342,False
3766,The Woj Pod,ESPN's Doris Burke,Podcast,586954,False
3767,The Woj Pod,ESPN's Zach Lowe,Podcast,1739655,False
3768,The Woj Pod,Lonzo Ball,Podcast,2086219,False
3769,The Woj Pod,"Mike Conley, Jazz GM Justin Zanik",Podcast,15242,False
3770,The Woj Pod,Rob McClanaghan,Podcast,412190,False
3771,The Woj Pod,Rockets Coach Mike D'Antoni,Podcast,614933,False
3772,The Woj Pod,Ryen Russillo,Podcast,4459800,False
3773,The Woj Pod,Ryen Russillo on Free Agency,Podcast,4714390,False
3774,The-Dream,Higher,Music,2965,False
3775,Theophilus London,Only You (feat. Tame Impala),Music,528432,False
3776,Thinking Caps,Always,Music,27678,False
3777,Thinking Caps,Ruby Slippers,Music,12887,False
3778,Third Eye Blind,Jumper - 1998 Edit,Music,9369,False
3779,Third Eye Blind,Mine,Music,15060,False
3780,This Is The Kit,Bullet Proof,Music,2345,False
3781,Thundercat,King of the Hill,Music,522077,False
3782,Thundercat,Lava Lamp,Music,302546,False
3783,Thundercat,Them Changes,Music,404151,False
3784,Thutmose,Kids,Music,146911,False
3785,TiRon & Ayomari,2 Petty,Music,66624,False
3786,Tierra Whack,Flea Market,Music,52085,False
3787,Tim Atlas,Compromised,Music,2325,False
3788,Tim Atlas,Dive,Music,978074,False
3789,Tim Atlas,Lyla,Music,517145,False
3790,Tim Atlas,Unwind,Music,993600,False
3791,Timbaland,Apologize,Music,2432,True
3792,Tom Misch,Follow,Music,446419,False
3793,Tom Misch,The Journey,Music,1695,False
3794,Tom Misch,Water Baby,Music,5418,False
3795,Tom Tom Club,Kissin' Antonio,Music,6402,False
3796,Tommy Genesis,Tommy,Music,9067,False
3797,Tomppabeats,Monday Loop,Music,43136,False
3798,Tomppabeats,Puffin ',Music,2080,False
3799,Tomás Tomás,Touch and Go,Music,431085,False
3800,Toots & The Maytals,Country Road,Music,205200,False
3801,Tor Miller,Carter & Cash,Music,115158,False
3802,Tor Miller,Surrender,Music,15043,False
3803,Toro y Moi,High Living,Music,876824,False
3804,Toro y Moi,Omaha,Music,501843,False
3805,Toro y Moi,So Many Details,Music,1747450,False
3806,Totally Enormous Extinct Dinosaurs,Don't You Forget About Me,Music,37162,False
3807,Travis Scott,5% TINT,Music,1180303,True
3808,Travis Scott,90210 (feat. Kacy Hill),Music,338716,True
3809,Travis Scott,A-Team,Music,181925,False
3810,Travis Scott,ASTROTHUNDER,Music,3579659,True
3811,Travis Scott,Antidote,Music,4805,True
3812,Travis Scott,Apple Pie,Music,1381,True
3813,Travis Scott,BUTTERFLY EFFECT,Music,1592136,True
3814,Travis Scott,CAN'T SAY,Music,11437970,True
3815,Travis Scott,CAROUSEL,Music,3319068,True
3816,Travis Scott,COFFEE BEAN,Music,907767,True
3817,Travis Scott,Flying High (feat. Toro y Moi),Music,14247,True
3818,Travis Scott,HIGHEST IN THE ROOM,Music,3896050,False
3819,Travis Scott,HOUSTONFORNICATION,Music,1895743,True
3820,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),Music,360636,True
3821,Travis Scott,NC-17,Music,20001,True
3822,Travis Scott,NO BYSTANDERS,Music,1633049,True
3823,Travis Scott,Never Catch Me,Music,4747,True
3824,Travis Scott,Oh My Dis Side (feat. Quavo),Music,177509,True
3825,Travis Scott,Ok Alright (feat. ScHoolboy Q),Music,276450,True
3826,Travis Scott,Piss On Your Grave (feat. Kanye West),Music,488593,True
3827,Travis Scott,Pornography,Music,6270,True
3828,Travis Scott,Pray 4 Love (feat. The Weeknd),Music,276667,True
3829,Travis Scott,R.I.P. SCREW,Music,4044965,True
3830,Travis Scott,SICKO MODE,Music,658548,True
3831,Travis Scott,SKELETONS,Music,66019,True
3832,Travis Scott,STARGAZING,Music,8506556,True
3833,Travis Scott,STOP TRYING TO BE GOD,Music,2773354,True
3834,Travis Scott,Upper Echelon (feat. T.I. & 2 Chainz),Music,490250,False
3835,Travis Scott,WAKE UP,Music,694724,True
3836,Travis Scott,WHO? WHAT!,Music,1580716,True
3837,Travis Scott,Wasted (feat. Juicy J),Music,878484,True
3838,Travis Scott,YOSEMITE,Music,8852551,True
3839,Travis Scott,beibs in the trap,Music,243924,True
3840,Travis Scott,coordinate,Music,461846,True
3841,Travis Scott,first take,Music,21013,True
3842,Travis Scott,goosebumps,Music,271344,True
