,date,artistName,audioType,msPlayed,weekday
6164,2019-07-10,St. Paul & The Broken Bones,Music,814866,Wednesday
6165,2019-07-10,Childish Gambino,Music,858651,Wednesday
6166,2019-07-10,Coldplay,Music,2731073,Wednesday
6167,2019-07-11,Choker,Music,0,Thursday
6168,2019-07-11,Mirror Signal,Music,684,Thursday
6169,2019-07-11,XXXTENTACION,Music,777,Thursday
6170,2019-07-11,Davie,Music,789,Thursday
6171,2019-07-11,NoMBe,Music,810,Thursday
6172,2019-07-11,SZA,Music,824,Thursday
6173,2019-07-11,Allen Stone,Music,831,Thursday
6174,2019-07-11,Local Natives,Music,831,Thursday
6175,2019-07-11,No Wyld,Music,874,Thursday
6176,2019-07-11,Travis Scott,Music,1066,Thursday
6177,2019-07-11,Kendrick Lamar,Music,1109,Thursday
6178,2019-07-11,The Arcs,Music,1137,Thursday
6179,2019-07-11,Young the Giant,Music,1151,Thursday
6180,2019-07-11,La La Land Cast,Music,1280,Thursday
6181,2019-07-11,Big Sean,Music,1322,Thursday
6182,2019-07-11,Daniel Caesar,Music,1416,Thursday
6183,2019-07-11,Marc Scibilia,Music,1471,Thursday
6184,2019-07-11,BROCKHAMPTON,Music,1600,Thursday
6185,2019-07-11,Bruno Major,Music,1637,Thursday
6186,2019-07-11,Harry Styles,Music,1695,Thursday
6187,2019-07-11,Childish Gambino,Music,1920,Thursday
6188,2019-07-11,Skinshape,Music,1950,Thursday
6189,2019-07-11,Vance Joy,Music,2111,Thursday
6190,2019-07-11,James Tillman,Music,2136,Thursday
6191,2019-07-11,Moise,Music,2346,Thursday
6192,2019-07-11,Anderson .Paak,Music,3007,Thursday
6193,2019-07-11,Stello,Music,3610,Thursday
6194,2019-07-11,Fat Night,Music,3889,Thursday
6195,2019-07-11,alt-J,Music,5205,Thursday
6196,2019-07-11,Abhi//Dijon,Music,9450,Thursday
6197,2019-07-11,Masego,Music,10205,Thursday
6198,2019-07-11,Frank Ocean,Music,18057,Thursday
6199,2019-07-11,Coldplay,Music,22098,Thursday
6200,2019-07-11,SiR,Music,25878,Thursday
6201,2019-07-11,Unknown Artist,Music,41621,Thursday
6202,2019-07-11,KIDS SEE GHOSTS,Music,67305,Thursday
6203,2019-07-11,Ben Khan,Music,69508,Thursday
6204,2019-07-11,Portugal. The Man,Music,84933,Thursday
6205,2019-07-11,A$AP Rocky,Music,87308,Thursday
6206,2019-07-11,Phony Ppl,Music,167206,Thursday
6207,2019-07-11,The Fray,Music,183093,Thursday
6208,2019-07-11,Shawn Mendes,Music,191356,Thursday
6209,2019-07-11,Lil Nas X,Music,210637,Thursday
6210,2019-07-11,Tame Impala,Music,230199,Thursday
6211,2019-07-11,The Revivalists,Music,288834,Thursday
6212,2019-07-11,Glass Animals,Music,310999,Thursday
6213,2019-07-11,Nick Hakim,Music,321792,Thursday
6214,2019-07-11,Electric Guest,Music,447367,Thursday
6215,2019-07-11,Ben Howard,Music,596878,Thursday
6216,2019-07-11,"Tyler, The Creator",Music,1365803,Thursday
6217,2019-07-11,The Ringer NBA Show,Podcast,1465062,Thursday
6218,2019-07-11,The Russillo Show,Music,3349546,Thursday
6219,2019-07-12,Matt Corby,Music,731,Friday
6220,2019-07-12,Bon Iver,Music,824,Friday
6221,2019-07-12,The Internet,Music,853,Friday
6222,2019-07-12,Arctic Monkeys,Music,874,Friday
6223,2019-07-12,Sonder,Music,917,Friday
6224,2019-07-12,Abhi//Dijon,Music,938,Friday
6225,2019-07-12,Benjamin Booker,Music,938,Friday
6226,2019-07-12,Sango,Music,938,Friday
6227,2019-07-12,The California Honeydrops,Music,960,Friday
6228,2019-07-12,Elujay,Music,1024,Friday
6229,2019-07-12,Fat Night,Music,1045,Friday
6230,2019-07-12,St. Paul & The Broken Bones,Music,1045,Friday
6231,2019-07-12,Nothing But Thieves,Music,1066,Friday
6232,2019-07-12,Ben Khan,Music,1237,Friday
6233,2019-07-12,Pink Floyd,Music,1237,Friday
6234,2019-07-12,The Technicolors,Music,1242,Friday
6235,2019-07-12,alt-J,Music,1280,Friday
6236,2019-07-12,The Revivalists,Music,1301,Friday
6237,2019-07-12,James Blake,Music,1365,Friday
6238,2019-07-12,SiR,Music,1685,Friday
6239,2019-07-12,Chance the Rapper,Music,1698,Friday
6240,2019-07-12,Shy Lennox,Music,1791,Friday
6241,2019-07-12,bLAck pARty,Music,1811,Friday
6242,2019-07-12,Reaper,Music,1962,Friday
6243,2019-07-12,Charlotte Day Wilson,Music,2005,Friday
6244,2019-07-12,ZZ Ward,Music,2474,Friday
6245,2019-07-12,Choker,Music,2493,Friday
6246,2019-07-12,Billy Lemos,Music,2786,Friday
6247,2019-07-12,Harry Styles,Music,3050,Friday
6248,2019-07-12,Common Souls,Music,3093,Friday
6249,2019-07-12,Kllo,Music,3358,Friday
6250,2019-07-12,Masego,Music,3499,Friday
6251,2019-07-12,Childish Gambino,Music,3519,Friday
6252,2019-07-12,Oliver Riot,Music,3669,Friday
6253,2019-07-12,josh pan,Music,3690,Friday
6254,2019-07-12,The Dip,Music,3829,Friday
6255,2019-07-12,Gabriel Garzón-Montano,Music,4043,Friday
6256,2019-07-12,Vautier,Music,5034,Friday
6257,2019-07-12,Mirror Signal,Music,5699,Friday
6258,2019-07-12,Bruno Major,Music,6949,Friday
6259,2019-07-12,Ben Howard,Music,8082,Friday
6260,2019-07-12,Gregory Alan Isakov,Music,9349,Friday
6261,2019-07-12,Michael Kirby,Music,9618,Friday
6262,2019-07-12,Daniel Caesar,Music,20085,Friday
6263,2019-07-12,XXXTENTACION,Music,35263,Friday
6264,2019-07-12,Kevin George,Music,41656,Friday
6265,2019-07-12,The Strokes,Music,75452,Friday
6266,2019-07-12,moow,Music,97084,Friday
6267,2019-07-12,Dan Auerbach,Music,156253,Friday
6268,2019-07-12,Justice Der,Music,195214,Friday
6269,2019-07-12,The Blue Stones,Music,200800,Friday
6270,2019-07-12,Curtis Harding,Music,239343,Friday
6271,2019-07-12,Gary Clark Jr.,Music,246453,Friday
6272,2019-07-12,CRX,Music,247551,Friday
6273,2019-07-12,John Legend,Music,253796,Friday
6274,2019-07-12,Nick Hakim,Music,270836,Friday
6275,2019-07-12,ODIE,Music,271749,Friday
6276,2019-07-12,Spoon,Music,301960,Friday
6277,2019-07-12,Lord Huron,Music,362333,Friday
6278,2019-07-12,Son Little,Music,397519,Friday
6279,2019-07-12,Portugal. The Man,Music,440520,Friday
6280,2019-07-12,Coldplay,Music,664920,Friday
6281,2019-07-12,Pardon My Take,Podcast,920682,Friday
6282,2019-07-12,"Tyler, The Creator",Music,1041145,Friday
6283,2019-07-12,The Bill Simmons Podcast,Podcast,1282111,Friday
6284,2019-07-12,Lil Nas X,Music,2666701,Friday
6285,2019-07-13,josh pan,Music,615,Saturday
6286,2019-07-13,Lou Berry,Music,708,Saturday
6287,2019-07-13,Dan Auerbach,Music,719,Saturday
6288,2019-07-13,Gary Clark Jr.,Music,743,Saturday
6289,2019-07-13,Sango,Music,743,Saturday
6290,2019-07-13,Bruno Major,Music,754,Saturday
6291,2019-07-13,Elujay,Music,754,Saturday
6292,2019-07-13,Gabriel Garzón-Montano,Music,777,Saturday
6293,2019-07-13,Pink Floyd,Music,789,Saturday
6294,2019-07-13,C.S. Fulp,Music,812,Saturday
6295,2019-07-13,The Technicolors,Music,831,Saturday
6296,2019-07-13,The Strokes,Music,835,Saturday
6297,2019-07-13,Skinshape,Music,859,Saturday
6298,2019-07-13,Fat Night,Music,870,Saturday
6299,2019-07-13,Tom Misch,Music,952,Saturday
6300,2019-07-13,Durand Jones & The Indications,Music,998,Saturday
6301,2019-07-13,Shakey Graves,Music,998,Saturday
6302,2019-07-13,moow,Music,1109,Saturday
6303,2019-07-13,The Revivalists,Music,1162,Saturday
6304,2019-07-13,SiR,Music,1253,Saturday
6305,2019-07-13,Anderson East,Music,1311,Saturday
6306,2019-07-13,Fantastic Negrito,Music,1439,Saturday
6307,2019-07-13,Local Natives,Music,1610,Saturday
6308,2019-07-13,Matt Corby,Music,1706,Saturday
6309,2019-07-13,John Legend,Music,1727,Saturday
6310,2019-07-13,¿Téo?,Music,1799,Saturday
6311,2019-07-13,Oliver Riot,Music,2542,Saturday
6312,2019-07-13,Leon Bridges,Music,2577,Saturday
6313,2019-07-13,Kendrick Lamar,Music,2709,Saturday
6314,2019-07-13,The Dip,Music,2955,Saturday
6315,2019-07-13,Kodaline,Music,3423,Saturday
6316,2019-07-13,KALEO,Music,3680,Saturday
6317,2019-07-13,Naia Izumi,Music,4051,Saturday
6318,2019-07-13,Lee Fields & The Expressions,Music,5157,Saturday
6319,2019-07-13,Miles Davis,Music,5189,Saturday
6320,2019-07-13,alt-J,Music,6506,Saturday
6321,2019-07-13,ODIE,Music,6590,Saturday
6322,2019-07-13,Gavin James,Music,6602,Saturday
6323,2019-07-13,Childish Gambino,Music,9818,Saturday
6324,2019-07-13,Feed Me Jack,Music,12190,Saturday
6325,2019-07-13,Santino Le Saint,Music,17043,Saturday
6326,2019-07-13,Radiohead,Music,25086,Saturday
6327,2019-07-13,Shawn Mendes,Music,28213,Saturday
6328,2019-07-13,Nick Murphy / Chet Faker,Music,33749,Saturday
6329,2019-07-13,Ben Howard,Music,37291,Saturday
6330,2019-07-13,Choker,Music,42875,Saturday
6331,2019-07-13,Allan Rayman,Music,82303,Saturday
6332,2019-07-13,Black Pumas,Music,83936,Saturday
6333,2019-07-13,Dreamville,Music,104085,Saturday
6334,2019-07-13,Inner Wave,Music,113663,Saturday
6335,2019-07-13,A$AP Rocky,Music,122346,Saturday
6336,2019-07-13,Pusha T,Music,125333,Saturday
6337,2019-07-13,Vance Joy,Music,160517,Saturday
6338,2019-07-13,Spoon,Music,173772,Saturday
6339,2019-07-13,Allen Stone,Music,174354,Saturday
6340,2019-07-13,Vautier,Music,174497,Saturday
6341,2019-07-13,Barns Courtney,Music,176870,Saturday
6342,2019-07-13,Electric Guest,Music,178716,Saturday
6343,2019-07-13,Future,Music,188787,Saturday
6344,2019-07-13,Arctic Monkeys,Music,193030,Saturday
6345,2019-07-13,The Roots,Music,193677,Saturday
6346,2019-07-13,ScHoolboy Q,Music,195178,Saturday
6347,2019-07-13,X Ambassadors,Music,195200,Saturday
6348,2019-07-13,The Blue Stones,Music,200800,Saturday
6349,2019-07-13,James Blake,Music,208236,Saturday
6350,2019-07-13,Elovay,Music,215613,Saturday
6351,2019-07-13,Masego,Music,228158,Saturday
6352,2019-07-13,Glass Animals,Music,262656,Saturday
6353,2019-07-13,Portugal. The Man,Music,267412,Saturday
6354,2019-07-13,Coldplay,Music,268276,Saturday
6355,2019-07-13,Lil Wayne,Music,284555,Saturday
6356,2019-07-13,St. Paul & The Broken Bones,Music,290422,Saturday
6357,2019-07-13,Lord Huron,Music,362333,Saturday
6358,2019-07-13,Young Thug,Music,362579,Saturday
6359,2019-07-13,ZZ Ward,Music,369540,Saturday
6360,2019-07-13,Curtis Harding,Music,386500,Saturday
6361,2019-07-13,Maroon 5,Music,391672,Saturday
6362,2019-07-13,The Arcs,Music,416100,Saturday
6363,2019-07-13,OneRepublic,Music,472546,Saturday
6364,2019-07-13,Drake,Music,553220,Saturday
6365,2019-07-13,Jason Mraz,Music,566208,Saturday
6366,2019-07-13,The Unauthorized Bash Brothers Experience,Music,571723,Saturday
6367,2019-07-13,Nothing But Thieves,Music,575522,Saturday
6368,2019-07-13,The Fray,Music,678900,Saturday
6369,2019-07-13,Elton John,Music,686026,Saturday
6370,2019-07-13,Lewis Del Mar,Music,762765,Saturday
6371,2019-07-13,"Tyler, The Creator",Music,1086987,Saturday
6372,2019-07-13,Unknown Artist,Music,1109571,Saturday
6373,2019-07-13,Lil Nas X,Music,3024977,Saturday
6374,2019-07-14,Michael Kirby,Music,661,Sunday
6375,2019-07-14,Cautious Clay,Music,682,Sunday
6376,2019-07-14,Marc Scibilia,Music,682,Sunday
6377,2019-07-14,Hippo Campus,Music,684,Sunday
6378,2019-07-14,Bruno Major,Music,719,Sunday
6379,2019-07-14,Nick Murphy / Chet Faker,Music,874,Sunday
6380,2019-07-14,alt-J,Music,917,Sunday
6381,2019-07-14,Atlas Bound,Music,960,Sunday
6382,2019-07-14,Mirror Signal,Music,1023,Sunday
6383,2019-07-14,Nothing But Thieves,Music,1023,Sunday
6384,2019-07-14,Kodaline,Music,1045,Sunday
6385,2019-07-14,Ariel Pink,Music,1109,Sunday
6386,2019-07-14,Davie,Music,1109,Sunday
6387,2019-07-14,Noirre,Music,1109,Sunday
6388,2019-07-14,Frank Ocean,Music,1130,Sunday
6389,2019-07-14,James Blake,Music,1130,Sunday
6390,2019-07-14,Gavin James,Music,1152,Sunday
6391,2019-07-14,La La Land Cast,Music,1237,Sunday
6392,2019-07-14,Teyana Taylor,Music,1258,Sunday
6393,2019-07-14,Feed Me Jack,Music,1280,Sunday
6394,2019-07-14,Phony Ppl,Music,1280,Sunday
6395,2019-07-14,Toro y Moi,Music,1365,Sunday
6396,2019-07-14,The Internet,Music,1386,Sunday
6397,2019-07-14,Sir Sly,Music,1471,Sunday
6398,2019-07-14,Mt. Joy,Music,1514,Sunday
6399,2019-07-14,Choker,Music,1535,Sunday
6400,2019-07-14,Curtis Harding,Music,1685,Sunday
6401,2019-07-14,B. Lewis,Music,1728,Sunday
6402,2019-07-14,Anderson East,Music,1791,Sunday
6403,2019-07-14,Portugal. The Man,Music,1813,Sunday
6404,2019-07-14,Moise,Music,1984,Sunday
6405,2019-07-14,Roman GianArthur,Music,2031,Sunday
6406,2019-07-14,Mars Today,Music,2047,Sunday
6407,2019-07-14,Skinshape,Music,2068,Sunday
6408,2019-07-14,Gabriel Garzón-Montano,Music,2282,Sunday
6409,2019-07-14,The Arcs,Music,2325,Sunday
6410,2019-07-14,BROCKHAMPTON,Music,2623,Sunday
6411,2019-07-14,Fat Night,Music,2705,Sunday
6412,2019-07-14,Guantanamo Bay Surf Club,Music,2836,Sunday
6413,2019-07-14,Lee Fields & The Expressions,Music,4800,Sunday
6414,2019-07-14,The Marías,Music,5290,Sunday
6415,2019-07-14,Masego,Music,6805,Sunday
6416,2019-07-14,Ben Howard,Music,7488,Sunday
6417,2019-07-14,No Wyld,Music,10943,Sunday
6418,2019-07-14,Robin Schulz,Music,15189,Sunday
6419,2019-07-14,Childish Gambino,Music,24805,Sunday
6420,2019-07-14,Billy Lemos,Music,25983,Sunday
6421,2019-07-14,Allen Stone,Music,45885,Sunday
6422,2019-07-14,Pardon My Take,Podcast,64874,Sunday
6423,2019-07-14,Maroon 5,Music,66814,Sunday
6424,2019-07-14,Big Sean,Music,93482,Sunday
6425,2019-07-14,Radiohead,Music,117780,Sunday
6426,2019-07-14,The Ringer NBA Show,Podcast,136640,Sunday
6427,2019-07-14,ODIE,Music,140522,Sunday
6428,2019-07-14,Young the Giant,Music,157374,Sunday
6429,2019-07-14,Vance Joy,Music,178402,Sunday
6430,2019-07-14,Travis Scott,Music,231356,Sunday
6431,2019-07-14,Elton John,Music,237141,Sunday
6432,2019-07-14,OneRepublic,Music,241305,Sunday
6433,2019-07-14,A$AP Rocky,Music,242746,Sunday
6434,2019-07-14,The Unauthorized Bash Brothers Experience,Music,266653,Sunday
6435,2019-07-14,Anderson .Paak,Music,266812,Sunday
6436,2019-07-14,Jason Mraz,Music,275586,Sunday
6437,2019-07-14,Glass Animals,Music,285489,Sunday
6438,2019-07-14,Electric Guest,Music,300837,Sunday
6439,2019-07-14,Local Natives,Music,359088,Sunday
6440,2019-07-14,Lil Nas X,Music,561255,Sunday
6441,2019-07-14,Hozier,Music,650980,Sunday
6442,2019-07-14,Unknown Artist,Music,688640,Sunday
6443,2019-07-14,The Fray,Music,767471,Sunday
6444,2019-07-14,"Tyler, The Creator",Music,785631,Sunday
6445,2019-07-14,Coldplay,Music,875784,Sunday
6446,2019-07-15,The Revivalists,Music,789,Monday
6447,2019-07-15,Portugal. The Man,Music,938,Monday
6448,2019-07-15,Local Natives,Music,960,Monday
6449,2019-07-15,Tame Impala,Music,960,Monday
6450,2019-07-15,ODIE,Music,4522,Monday
6451,2019-07-15,Frank Ocean,Music,5375,Monday
6452,2019-07-15,The Internet,Music,20054,Monday
6453,2019-07-15,NoMBe,Music,77073,Monday
6454,2019-07-15,alt-J,Music,89785,Monday
6455,2019-07-15,KIDS SEE GHOSTS,Music,116991,Monday
6456,2019-07-15,Lil Nas X,Music,155328,Monday
6457,2019-07-15,Shawn Mendes,Music,190866,Monday
6458,2019-07-15,Hozier,Music,260832,Monday
6459,2019-07-15,Elton John,Music,288768,Monday
6460,2019-07-15,A$AP Rocky,Music,322938,Monday
6461,2019-07-15,The Bill Simmons Podcast,Podcast,571637,Monday
6462,2019-07-15,The Woj Pod,Podcast,614933,Monday
6463,2019-07-15,Electric Guest,Music,812467,Monday
6464,2019-07-15,Conan O’Brien Needs A Friend,Podcast,4299369,Monday
6465,2019-07-15,Skinshape,Music,5080744,Monday
6466,2019-07-16,U2,Music,554,Tuesday
6467,2019-07-16,Kodaline,Music,810,Tuesday
6468,2019-07-16,Portugal. The Man,Music,847,Tuesday
6469,2019-07-16,Kevin George,Music,960,Tuesday
6470,2019-07-16,Phony Ppl,Music,1160,Tuesday
6471,2019-07-16,Choker,Music,1215,Tuesday
6472,2019-07-16,BADBADNOTGOOD,Music,1590,Tuesday
6473,2019-07-16,SiR,Music,2282,Tuesday
6474,2019-07-16,ISLAND,Music,2449,Tuesday
6475,2019-07-16,Masego,Music,2495,Tuesday
6476,2019-07-16,Jelani Aryeh,Music,3263,Tuesday
6477,2019-07-16,Mathias,Music,3378,Tuesday
6478,2019-07-16,Sonder,Music,3968,Tuesday
6479,2019-07-16,Reaper,Music,4284,Tuesday
6480,2019-07-16,Kacey Musgraves,Music,7929,Tuesday
6481,2019-07-16,Pusha T,Music,7976,Tuesday
6482,2019-07-16,Moonchild,Music,8707,Tuesday
6483,2019-07-16,XXXTENTACION,Music,10769,Tuesday
6484,2019-07-16,Leon Bridges,Music,13014,Tuesday
6485,2019-07-16,alt-J,Music,18020,Tuesday
6486,2019-07-16,Cory Young,Music,19667,Tuesday
6487,2019-07-16,Matt Corby,Music,26370,Tuesday
6488,2019-07-16,The Weeknd,Music,27306,Tuesday
6489,2019-07-16,Harry Hudson,Music,32937,Tuesday
6490,2019-07-16,Mt. Joy,Music,33123,Tuesday
6491,2019-07-16,Brent Faiyaz,Music,40820,Tuesday
6492,2019-07-16,The Internet,Music,45882,Tuesday
6493,2019-07-16,Nick Hakim,Music,48000,Tuesday
6494,2019-07-16,John Legend,Music,49307,Tuesday
6495,2019-07-16,James Blake,Music,59621,Tuesday
6496,2019-07-16,Thundercat,Music,84237,Tuesday
6497,2019-07-16,Local Natives,Music,84385,Tuesday
6498,2019-07-16,Kanye West,Music,91440,Tuesday
6499,2019-07-16,Maroon 5,Music,102441,Tuesday
6500,2019-07-16,Raveena,Music,103255,Tuesday
6501,2019-07-16,Lord Huron,Music,115623,Tuesday
6502,2019-07-16,Michael Kirby,Music,133693,Tuesday
6503,2019-07-16,Jason Mraz,Music,162933,Tuesday
6504,2019-07-16,Cailin Russo,Music,163155,Tuesday
6505,2019-07-16,bLAck pARty,Music,184923,Tuesday
6506,2019-07-16,Childish Gambino,Music,186687,Tuesday
6507,2019-07-16,Justice Der,Music,195214,Tuesday
6508,2019-07-16,Frank Ocean,Music,195244,Tuesday
6509,2019-07-16,Andrew Applepie,Music,201056,Tuesday
6510,2019-07-16,Bon Iver,Music,260246,Tuesday
6511,2019-07-16,"Tyler, The Creator",Music,270134,Tuesday
6512,2019-07-16,Lil Nas X,Music,276532,Tuesday
6513,2019-07-16,Ben Howard,Music,291680,Tuesday
6514,2019-07-16,The Fray,Music,368770,Tuesday
6515,2019-07-16,A$AP Rocky,Music,376568,Tuesday
6516,2019-07-16,Electric Guest,Music,521718,Tuesday
6517,2019-07-16,OneRepublic,Music,557089,Tuesday
6518,2019-07-16,Travis Scott,Music,917114,Tuesday
6519,2019-07-16,The Russillo Show,Music,1121519,Tuesday
6520,2019-07-16,Coldplay,Music,2020209,Tuesday
6521,2019-07-16,The Bill Simmons Podcast,Podcast,3324820,Tuesday
6522,2019-07-16,Skinshape,Music,4578634,Tuesday
6523,2019-07-17,Choker,Music,960,Wednesday
6524,2019-07-17,Diddy - Dirty Money,Music,1002,Wednesday
6525,2019-07-17,Miguel,Music,1109,Wednesday
6526,2019-07-17,Playboi Carti,Music,1173,Wednesday
6527,2019-07-17,A$AP Mob,Music,1343,Wednesday
6528,2019-07-17,Danny Brown,Music,1365,Wednesday
6529,2019-07-17,Gucci Mane,Music,1429,Wednesday
6530,2019-07-17,Diddy,Music,1642,Wednesday
6531,2019-07-17,Joey Bada$$,Music,1876,Wednesday
6532,2019-07-17,Migos,Music,2048,Wednesday
6533,2019-07-17,A$AP Ferg,Music,2069,Wednesday
6534,2019-07-17,21 Savage,Music,2197,Wednesday
6535,2019-07-17,JAY-Z,Music,2282,Wednesday
6536,2019-07-17,Nicki Minaj,Music,2282,Wednesday
6537,2019-07-17,KIDS SEE GHOSTS,Music,2943,Wednesday
6538,2019-07-17,Big Sean,Music,3050,Wednesday
6539,2019-07-17,Kodak Black,Music,3327,Wednesday
6540,2019-07-17,Electric Guest,Music,4522,Wednesday
6541,2019-07-17,Kanye West,Music,5034,Wednesday
6542,2019-07-17,Future,Music,6164,Wednesday
6543,2019-07-17,2 Chainz,Music,9812,Wednesday
6544,2019-07-17,Drake,Music,12093,Wednesday
6545,2019-07-17,J. Cole,Music,13159,Wednesday
6546,2019-07-17,Kendrick Lamar,Music,23610,Wednesday
6547,2019-07-17,Justin Timberlake,Music,37397,Wednesday
6548,2019-07-17,Unknown Artist,Music,37737,Wednesday
6549,2019-07-17,"Tyler, The Creator",Music,87883,Wednesday
6550,2019-07-17,Vance Joy,Music,88080,Wednesday
6551,2019-07-17,Travis Scott,Music,107238,Wednesday
6552,2019-07-17,Childish Gambino,Music,128682,Wednesday
6553,2019-07-17,Logic,Music,165225,Wednesday
6554,2019-07-17,Lil Nas X,Music,173516,Wednesday
6555,2019-07-17,A$AP Rocky,Music,230932,Wednesday
6556,2019-07-17,The Russillo Show,Music,1228242,Wednesday
6557,2019-07-17,The Lowe Post,Podcast,1764330,Wednesday
6558,2019-07-17,The Bill Simmons Podcast,Podcast,1970901,Wednesday
6559,2019-07-17,Pardon My Take,Podcast,2485098,Wednesday
6560,2019-07-18,The Full 48,Podcast,99455,Thursday
6561,2019-07-18,Pardon My Take,Podcast,597482,Thursday
6562,2019-07-18,Armchair Expert with Dax Shepard,Podcast,1731989,Thursday
6563,2019-07-18,The Lowe Post,Podcast,2297267,Thursday
6564,2019-07-18,The Bill Simmons Podcast,Podcast,3224470,Thursday
6565,2019-07-19,Davie,Music,938,Friday
6566,2019-07-19,Allen Stone,Music,1045,Friday
6567,2019-07-19,Coldplay,Music,1194,Friday
6568,2019-07-19,Portugal. The Man,Music,1408,Friday
6569,2019-07-19,Young the Giant,Music,1408,Friday
6570,2019-07-19,BROCKHAMPTON,Music,1813,Friday
6571,2019-07-19,No Wyld,Music,1898,Friday
6572,2019-07-19,Big Sean,Music,28942,Friday
6573,2019-07-19,Moise,Music,46229,Friday
6574,2019-07-19,Travis Scott,Music,67946,Friday
6575,2019-07-19,Marc Scibilia,Music,115093,Friday
6576,2019-07-19,Glass Animals,Music,133957,Friday
6577,2019-07-19,The Full 48,Podcast,136533,Friday
6578,2019-07-19,La La Land Cast,Music,153407,Friday
6579,2019-07-19,Lil Nas X,Music,171293,Friday
6580,2019-07-19,Vance Joy,Music,214720,Friday
6581,2019-07-19,Childish Gambino,Music,224253,Friday
6582,2019-07-19,A$AP Rocky,Music,242746,Friday
6583,2019-07-19,Anderson .Paak,Music,266812,Friday
6584,2019-07-19,Armchair Expert with Dax Shepard,Podcast,1200554,Friday
6585,2019-07-19,The Russillo Show,Music,1414976,Friday
6586,2019-07-19,Pardon My Take,Podcast,1620350,Friday
6587,2019-07-20,Alice Merton,Music,746,Saturday
6588,2019-07-20,The Revivalists,Music,810,Saturday
6589,2019-07-20,CRX,Music,832,Saturday
6590,2019-07-20,Pigeons Playing Ping Pong,Music,981,Saturday
6591,2019-07-20,St. Paul & The Broken Bones,Music,1045,Saturday
6592,2019-07-20,Elovay,Music,1663,Saturday
6593,2019-07-20,ZZ Ward,Music,1940,Saturday
6594,2019-07-20,Durand Jones & The Indications,Music,3306,Saturday
6595,2019-07-20,Lil Nas X,Music,3562,Saturday
6596,2019-07-20,Big Sean,Music,6016,Saturday
6597,2019-07-20,Armchair Expert with Dax Shepard,Podcast,69930,Saturday
6598,2019-07-20,The Unauthorized Bash Brothers Experience,Music,221051,Saturday
6599,2019-07-20,The Bill Simmons Podcast,Podcast,940650,Saturday
6600,2019-07-20,Curtis Harding,Music,4315945,Saturday
6601,2019-07-21,Stello,Music,597,Sunday
6602,2019-07-21,Jordan Rakei,Music,703,Sunday
6603,2019-07-21,Childish Gambino,Music,757,Sunday
6604,2019-07-21,Moonchild,Music,896,Sunday
6605,2019-07-21,A. J. LeGrand,Music,949,Sunday
6606,2019-07-21,Jamie Isaac,Music,1066,Sunday
6607,2019-07-21,NoMBe,Music,1109,Sunday
6608,2019-07-21,Zach Farache,Music,1120,Sunday
6609,2019-07-21,KIDS SEE GHOSTS,Music,1173,Sunday
6610,2019-07-21,Fat Night,Music,1215,Sunday
6611,2019-07-21,Col3trane,Music,1258,Sunday
6612,2019-07-21,Local Natives,Music,1429,Sunday
6613,2019-07-21,Skinshape,Music,1600,Sunday
6614,2019-07-21,The Roots,Music,1833,Sunday
6615,2019-07-21,Choker,Music,1845,Sunday
6616,2019-07-21,Ben Howard,Music,2240,Sunday
6617,2019-07-21,¿Téo?,Music,2324,Sunday
6618,2019-07-21,Chelou,Music,2325,Sunday
6619,2019-07-21,Mars Today,Music,2453,Sunday
6620,2019-07-21,Sampha,Music,2463,Sunday
6621,2019-07-21,Shakey Graves,Music,2463,Sunday
6622,2019-07-21,Tame Impala,Music,2666,Sunday
6623,2019-07-21,Wild Child,Music,2815,Sunday
6624,2019-07-21,Broken Bells,Music,4586,Sunday
6625,2019-07-21,Jeremy Renner,Music,4911,Sunday
6626,2019-07-21,Phony Ppl,Music,5832,Sunday
6627,2019-07-21,Joe Fox,Music,8697,Sunday
6628,2019-07-21,Toro y Moi,Music,9802,Sunday
6629,2019-07-21,The Revivalists,Music,10856,Sunday
6630,2019-07-21,A Blaze of Feather,Music,13807,Sunday
6631,2019-07-21,RealLiveAnimals,Music,18624,Sunday
6632,2019-07-21,YOG$,Music,19944,Sunday
6633,2019-07-21,Nick Murphy / Chet Faker,Music,22665,Sunday
6634,2019-07-21,Portugal. The Man,Music,34347,Sunday
6635,2019-07-21,Drake,Music,55594,Sunday
6636,2019-07-21,Coldplay,Music,68711,Sunday
6637,2019-07-21,Reaper,Music,69461,Sunday
6638,2019-07-21,Teyana Taylor,Music,71669,Sunday
6639,2019-07-21,Leon Bridges,Music,73345,Sunday
6640,2019-07-21,Allen Stone,Music,88959,Sunday
6641,2019-07-21,Her,Music,92512,Sunday
6642,2019-07-21,Van Hunt,Music,111573,Sunday
6643,2019-07-21,James Blake,Music,118964,Sunday
6644,2019-07-21,Magic City Hippies,Music,119648,Sunday
6645,2019-07-21,ILLENIUM,Music,125365,Sunday
6646,2019-07-21,Nick Hakim,Music,166229,Sunday
6647,2019-07-21,SiR,Music,175554,Sunday
6648,2019-07-21,"Tyler, The Creator",Music,183018,Sunday
6649,2019-07-21,The Fray,Music,183093,Sunday
6650,2019-07-21,Shawn Mendes,Music,190866,Sunday
6651,2019-07-21,Son Little,Music,227612,Sunday
6652,2019-07-21,The Arcs,Music,228364,Sunday
6653,2019-07-21,A$AP Rocky,Music,262360,Sunday
